code,name,udm,sell_price
106309,KLARICID PED 125 MG 60 ML,PIEZA,498.49
106309,KLARICID PED 125 MG 60 ML,PIEZA,498.49
106310,KLARICID PEDIATRICO 250MG/5ML SUSP ORAL FCO C/60 ML (CLARITROMICINA),FRASCO,648.23
106310,KLARICID PEDIATRICO 250MG/5ML SUSP ORAL FCO C/60 ML (CLARITROMICINA),FRASCO,648.23
106311,KLARICID-HP 500 MG TAB 10,TABLETA,176.13
106311,KLARICID-HP 500 MG TAB 10,CAJA C/10,660.49
106314,KLARICID-OD 500 MG TAB 7,TABLETA,185.44
106314,KLARICID-OD 500 MG TAB 7,CAJA C/7,649.04
106315,KLARICID-OD 500MG TAB 10,TABLETA,90.03
106315,KLARICID-OD 500MG TAB 10,CAJA C/10,900.36
106318,KLONAZA 80/80/125 MG CAPS 20,CAPSULA,65.2
106318,KLONAZA 80/80/125 MG CAPS 20,CAJA C/20,326.49
106335,KOPTIN 200MG SUSP 22.5ML,SUSPENSION,278.76
106335,KOPTIN 200MG SUSP 22.5ML,SUSPENSION,278.76
106336,KOPTIN 500MG CAJA C/3 TABS (AZITROMICINA),TABLETA,230.48
106336,KOPTIN 500MG CAJA C/3 TABS (AZITROMICINA),CAJA C/3,485.44
106382,LACTEOL-FORTE 170 MG CAPS 16,CAPSULA,75.48
106382,LACTEOL-FORTE 170 MG CAPS 16,CAJA C/16,302.4
106383,LACTEOL-FORTE 340MG PVO C/6 SOBRES ,SOBRE,148.93
106383,LACTEOL-FORTE 340MG PVO C/6 SOBRES ,CAJA C/6,335.35
106389,LACTIPAN PED SB 12,SOBRE,89.74
106389,LACTIPAN PED SB 12,CAJA C/12,403.84
106390,LACTIPAN PED SB 6,SOBRE,107.07
106390,LACTIPAN PED SB 6,CAJA C/6,241.08
106399,LACTULAX 66.66G JBE  250 ML,JARABE,421.02
106399,LACTULAX 66.66G JBE  250 ML,JARABE,421.02
106401,LACTULAX 66.66GJBE125ML C/DO,JARABE,273.99
106401,LACTULAX 66.66GJBE125ML C/DO,JARABE,273.99
106415,LAGRICEL OFTENO 4MG 20 DOSIS 327,PIEZA,501.02
106415,LAGRICEL OFTENO 4MG 20 DOSIS 327,PIEZA,501.02
106416,LAGRIFILM PLUS SOL 15 ML,SOLUCION,310.2
106416,LAGRIFILM PLUS SOL 15 ML,SOLUCION,310.2
106440,LAMICTAL 5MG DISPER TAB 28,TABLETA,39.77
106440,LAMICTAL 5MG DISPER TAB 28,CAJA C/28,278.8
106468,LANOXIN C/6 X 2ML AMP,AMPOLLETA,426.4
106468,LANOXIN C/6 X 2ML AMP,CAJA C/6,"2,558.40"
106477,LANTUS 100 UI CARTUCHO 1X3 ML,PIEZA,"1,760.10"
106477,LANTUS 100 UI CARTUCHO 1X3 ML,PIEZA,"1,760.10"
106480,LANTUS SOLOSTAR 100UI 1X3 ML 584,SOLUCION,574
106480,LANTUS SOLOSTAR 100UI 1X3 ML 584,SOLUCION,574
106491,LARITOL D 30MG/5MG CAJA C/30 TABS (FENILEFRINA/LORATADINA) MAVER,TABLETA,15.6
106491,LARITOL D 30MG/5MG CAJA C/30 TABS (FENILEFRINA/LORATADINA) MAVER,CAJA C/10,104
106493,LARITOL SOL 60ML 1MG/ML,SOLUCION,94.16
106493,LARITOL SOL 60ML 1MG/ML,SOLUCION,94.16
106496,LASIX 20MG C/5 X 2 ML AMP,AMPOLLETA,226.31
106496,LASIX 20MG C/5 X 2 ML AMP,CAJA C/5,565.77
106498,LASIX 40 MG CPR 24,COMPRIMIDO,32.51
106498,LASIX 40 MG CPR 24,CAJA C/24,195.36
106507,LAXACAPS CAPS 30,CAPSULA,8.01
106507,LAXACAPS CAPS 30,CAJA C/30,160.26
106509,LAXOBERON 5MG CPR 20 493001,COMPRIMIDO,23.33
106509,LAXOBERON 5MG CPR 20 493001,CAJA C/20,233.39
106511,LAXOBERON-C JBE 125ML 507000,JARABE,200.6
106511,LAXOBERON-C JBE 125ML 507000,JARABE,200.6
106512,LAXOYA 8.60/50 MG COMP 20,COMPRIMIDO,41.27
106512,LAXOYA 8.60/50 MG COMP 20,CAJA C/20,206.64
106611,LEVOCOF 600 MG SOL 120 ML,SOLUCION,188.42
106611,LEVOCOF 600 MG SOL 120 ML,SOLUCION,188.42
106623,LEVOFLOXACINO 750MG TAB C/7,TABLETA,133.47
106623,LEVOFLOXACINO 750MG TAB C/7,CAJA C/7,350.35
106631,LEVOTIROXINA 100 MCG TAB 100,TABLETA,3.12
106631,LEVOTIROXINA 100 MCG TAB 100,CAJA C/100,208
106639,LEXOTAN 3MG C/30 COMPR (BROMAZEPAM),COMPRIMIDO,45.7
106639,LEXOTAN 3MG C/30 COMPR (BROMAZEPAM),CAJA C/30,342.68
106642,LIBERAN 50 MG CPR 60,COMPRIMIDO,16.02
106642,LIBERAN 50 MG CPR 60,CAJA C/60,240.7
106648,LIBERTRIM 200 MG CPR 24,COMPRIMIDO,76.11
106648,LIBERTRIM 200 MG CPR 24,CAJA C/24,457.33
106650,LIBERTRIM 50 MG AMP 6X5 ML,AMPOLLETA,134.21
106650,LIBERTRIM 50 MG AMP 6X5 ML,CAJA C/6,805.24
106651,LIBERTRIM PED SUSP 30 ML SB 5 G,SUSPENSION,169.22
106651,LIBERTRIM PED SUSP 30 ML SB 5 G,SUSPENSION,169.22
106652,LIBERTRIM S11 200/75MG C/24 COMP,COMPRIMIDO,67.47
106652,LIBERTRIM S11 200/75MG C/24 COMP,CAJA C/24,405.46
106653,LIBERTRIM SII 100MG/37.5MG CPR 20,COMPRIMIDO,58.57
106653,LIBERTRIM SII 100MG/37.5MG CPR 20,CAJA C/20,293.3
106654,LIBERTRIM-SDP SUSP PED 30ML +PIPDOS,SUSPENSION,166.78
106654,LIBERTRIM-SDP SUSP PED 30ML +PIPDOS,SUSPENSION,166.78
106672,LINCOCIN 5 G JBE 100 ML,JARABE,171.95
106672,LINCOCIN 5 G JBE 100 ML,JARABE,171.95
106673,LINCOCIN 500 MG CAPS 16,CAPSULA,61.71
106673,LINCOCIN 500 MG CAPS 16,CAJA C/16,246.83
106674,LINCOCIN 600MG JGA PREL6X2ML 261,JERINGA,172.32
106674,LINCOCIN 600MG JGA PREL6X2ML 261,CAJA C/6,516.98
106675,LINCOCIN PED 300MG JGA PRELL6X1ML,JERINGA,217.88
106675,LINCOCIN PED 300MG JGA PRELL6X1ML,CAJA C/6,495.57
106701,LIPITOR 20MG TAB 15 1+1      281,TABLETA,193.89
106701,LIPITOR 20MG TAB 15 1+1      281,CAJA C/15,"1,397.39"
106710,LIPITOR 80 MG TAB 30,TABLETA,186.64
106710,LIPITOR 80 MG TAB 30,CAJA C/30,"2,799.63"
106731,LISINOPRIL 10 MG TAB 30,TABLETA,4.91
106731,LISINOPRIL 10 MG TAB 30,CAJA C/30,98.33
106737,LIVIAL 2.5MG CAJA C/30 TABS,TABLETA,95.06
106737,LIVIAL 2.5MG CAJA C/30 TABS,CAJA C/30,786.38
106741,LM-6 PED 0.050/8.000 G GTS 30 ML,GOTAS,62.95
106741,LM-6 PED 0.050/8.000 G GTS 30 ML,GOTAS,62.95
106751,LOBEVAT CRA 0.05% TAB 30 G,TABLETA,55.32
106751,LOBEVAT CRA 0.05% TAB 30 G,CAJA C/30,414.93
106762,LODESTAR 100 MG TAB 30,TABLETA,75.85
106762,LODESTAR 100 MG TAB 30,CAJA C/30,568.85
106763,LODESTAR 50 MG TAB 30,TABLETA,51.97
106763,LODESTAR 50 MG TAB 30,CAJA C/30,389.76
106764,LODESTAR ZID 100/25 MG TAB REC 30,TABLETA,75.85
106764,LODESTAR ZID 100/25 MG TAB REC 30,CAJA C/30,568.85
106783,LOMECAN-V CRA VAG TB 20 G    246,TUBO,119.05
106783,LOMECAN-V CRA VAG TB 20 G    246,TUBO,119.05
106784,LOMEXIN 1G OV 2,PIEZA,293.75
106784,LOMEXIN 1G OV 2,PIEZA,293.75
106785,LOMEXIN CRA DERMICA 30G,CREMA,159.94
106785,LOMEXIN CRA DERMICA 30G,CREMA,159.94
106786,LOMOTIL 2MG C/8 TAB,TABLETA,53.82
106786,LOMOTIL 2MG C/8 TAB,CAJA C/8,215.59
106788,LONACTENE 100 MG AMP 1X1 ML,AMPOLLETA,732.81
106788,LONACTENE 100 MG AMP 1X1 ML,AMPOLLETA,732.81
106795,LOP 2MG C/12 TAB (LOPERAMIDA),TABLETA,4.66
106795,LOP 2MG C/12 TAB (LOPERAMIDA),CAJA C/12,55.97
106804,LOPID 600 MG BLIST TAB 14    367,TABLETA,199.62
106804,LOPID 600 MG BLIST TAB 14    367,CAJA C/14,"1,048.78"
106806,LOPRESOR 100 MG GRAG 20,GRAGEA,50.91
106806,LOPRESOR 100 MG GRAG 20,CAJA C/20,254.54
106807,LOPRESOR-R 95 MG TAB 20,TABLETA,65.52
106807,LOPRESOR-R 95 MG TAB 20,CAJA C/20,328.11
106820,LORATADINA 100 MG JARABE 60 ML   GI,PIEZA,68.64
106820,LORATADINA 100 MG JARABE 60 ML   GI,PIEZA,68.64
106830,LORATADINA PED 5MG SOL 30ML(G),SOLUCION,61.78
106830,LORATADINA PED 5MG SOL 30ML(G),SOLUCION,61.78
106839,LOROTEC F T 4 30MG,TABLETA,22.62
106839,LOROTEC F T 4 30MG,CAJA C/4,90.48
106850,LOSARTAN 50 MG COMPR C 30,GRAGEA,27.3
106850,LOSARTAN 50 MG COMPR C 30,CAJA C/30,205.07
106869,LOSECA-20 20 MG CAPS14       167,CAPSULA,49.36
106869,LOSECA-20 20 MG CAPS14       167,CAJA C/14,172.75
106890,LOTRIMIN CRA 30 G,CREMA,165.05
106890,LOTRIMIN CRA 30 G,CREMA,165.05
106950,"LUGAXIL 400,000 F.A 1X2ML     PTS",PIEZA,31.73
106950,"LUGAXIL 400,000 F.A 1X2ML     PTS",PIEZA,31.73
106959,LUTORAL 2 MG TAB 20,TABLETA,66.17
106959,LUTORAL 2 MG TAB 20,CAJA C/20,330.85
106960,LUTORAL 5 MG TAB 20,TABLETA,86.8
106960,LUTORAL 5 MG TAB 20,CAJA C/20,651.04
106961,LUTORAL ESTROGENOS TAB 20    357,TABLETA,140.59
106961,LUTORAL ESTROGENOS TAB 20    357,CAJA C/20,"1,054.38"
106969,LYRICA 150 MG CAPS 14        555,CAPSULA,121.65
106969,LYRICA 150 MG CAPS 14        555,CAJA C/14,639.14
106970,LYRICA 150MG C/28 CAPS,CAPSULA,88.21
106970,LYRICA 150MG C/28 CAPS,CAJA C/28,926.17
106971,LYRICA 300 MG CAPS 14,CAPSULA,119.03
106971,LYRICA 300 MG CAPS 14,CAJA C/14,624.88
106973,LYRICA 75MG C/14 CAPS,CAPSULA,120.47
106973,LYRICA 75MG C/14 CAPS,CAJA C/14,632.94
106974,LYRICA 75 MG CAPS 28         028,CAPSULA,457.89
106974,LYRICA 75 MG CAPS 28         028,CAJA C/28,"12,820.86"
106983,LYSOMUCIL 600 MG TAB EFERV 20,TABLETA,15.9
106983,LYSOMUCIL 600 MG TAB EFERV 20,CAJA C/20,318
106986,M.V.I.-12 IV AD LIOF FA,AMPOLLETA,217
106986,M.V.I.-12 IV AD LIOF FA,AMPOLLETA,217
106987,M.V.I.-12 IV PED LIOF FA,AMPOLLETA,178.84
106987,M.V.I.-12 IV PED LIOF FA,AMPOLLETA,178.84
106994,MACMIROR COMPLEX CRA VAG 30 G,CREMA,397.27
106994,MACMIROR COMPLEX CRA VAG 30 G,CREMA,397.27
106995,MACMIROR COMPLEX-V 500 MG OV 6,PIEZA,176.64
106995,MACMIROR COMPLEX-V 500 MG OV 6,CAJA C/6,397.75
106997,MACRODANTINA 100MG C/40 CAP (NITROFURANTOINA),CAPSULA,77.91
106997,MACRODANTINA 100MG C/40 CAP (NITROFURANTOINA),CAJA C/40,780.31
106998,MACRODANTINA INFANTIL 25MG/5ML SUSP ORAL (NITROFURANTOINA),FRASCO,365.33
106998,MACRODANTINA INFANTIL 25MG/5ML SUSP ORAL (NITROFURANTOINA),FRASCO,365.33
106999,MACRODANTINA 50 MG TAB 40,TABLETA,63.54
106999,MACRODANTINA 50 MG TAB 40,CAJA C/40,636.32
107000,MACROZIT 1200 MG SUSP 30 ML,SUSPENSION,237.69
107000,MACROZIT 1200 MG SUSP 30 ML,SUSPENSION,237.69
107001,MACROZIT 500 MG FA 1X5ML,AMPOLLETA,295.1
107001,MACROZIT 500 MG FA 1X5ML,AMPOLLETA,295.1
107002,MACROZIT 500 MG TAB 3,TABLETA,207.13
107002,MACROZIT 500 MG TAB 3,CAJA C/3,393.73
107003,MACROZIT 600MG SUSP ORAL 200MG/5ML FCO C/15 ML (AZITROMICINA),FRASCO,249.33
107003,MACROZIT 600MG SUSP ORAL 200MG/5ML FCO C/15 ML (AZITROMICINA),FRASCO,249.33
107004,MACROZIT G 500 MG TAB 4,TABLETA,196.92
107004,MACROZIT G 500 MG TAB 4,CAJA C/4,360.91
107008,MADECASSOL-C 15 MG OV 12,PIEZA,309.69
107008,MADECASSOL-C 15 MG OV 12,PIEZA,309.69
107019,MAGNEFUSIN 10 ml C/100 amp,AMPOLLETA,39.3
107019,MAGNEFUSIN 10 ml C/100 amp,CAJA C/100,984
107031,MALIVAL 25 MG CAPS 30,CAPSULA,30.19
107031,MALIVAL 25 MG CAPS 30,CAJA C/30,226.75
107032,MALIVAL COMP 215/25 MG CAPS 32,CAPSULA,76.48
107032,MALIVAL COMP 215/25 MG CAPS 32,CAJA C/32,918.4
107033,MALIVAL-A-P 50MG CAPS 28,CAPSULA,82.93
107033,MALIVAL-A-P 50MG CAPS 28,CAJA C/28,581.36
107055,MATERNA TAB 30               077,TABLETA,48.4
107055,MATERNA TAB 30               077,CAJA C/30,363.59
107071,MAXITROL SUSP 5 ML,SUSPENSION,721.6
107071,MAXITROL SUSP 5 ML,SUSPENSION,721.6
107161,MELOX-PLUS CAJA C/30 TABS (ALUMINIO/MAGNESIO/SIMETICONA),TABLETA,8.04
107161,MELOX-PLUS CAJA C/30 TABS (ALUMINIO/MAGNESIO/SIMETICONA),CAJA C/30,160.75
107162,MELOX-PLUS A/GAS MASTCEREZA TAB30,TABLETA,8.41
107162,MELOX-PLUS A/GAS MASTCEREZA TAB30,CAJA C/30,168.38
107163,MELOX-PLUS CEREZA SUSP 360 ML,SUSPENSION,207.87
107163,MELOX-PLUS CEREZA SUSP 360 ML,SUSPENSION,207.87
107165,MELOX PLUS MENTA SUSP ORAL FCO C/360ML (HIDROXIDO DE ALUMINIO Y MAGNESIO/DIMETICONA),FRASCO,216.68
107165,MELOX PLUS MENTA SUSP ORAL FCO C/360ML (HIDROXIDO DE ALUMINIO Y MAGNESIO/DIMETICONA),FRASCO,216.68
107210,MESTINON 60 MG CPR 20,COMPRIMIDO,55.47
107210,MESTINON 60 MG CPR 20,CAJA C/20,277.36
107254,METAMUCIL SBLE INST NJA174G,SOBRE,156.16
107254,METAMUCIL SBLE INST NJA174G,SOBRE,156.16
107260,METEOSPASMYL 60/300 MG CAPS 20,CAPSULA,79.1
107260,METEOSPASMYL 60/300 MG CAPS 20,CAJA C/20,506.25
107261,METEOSPASMYL 60MG/300MG CAJA C/40 CAPS [ALVERINA/SIMETICONA],CAPSULA,86.96
107261,METEOSPASMYL 60MG/300MG CAJA C/40 CAPS [ALVERINA/SIMETICONA],CAJA C/40,870.89
107271,MINRAAM 500MG C/30 TAB (METFORMINA),TABLETA,4.14
107271,MINRAAM 500MG C/30 TAB (METFORMINA),CAJA C/30,82.9
107281,METFORMINA/GLI 500/2.5 MG TAB 30,TABLETA,3.19
107281,METFORMINA/GLI 500/2.5 MG TAB 30,CAJA C/30,95.44
107293,METICEL OFTENO 0.5% GTS 10ML,GOTAS,336.18
107293,METICEL OFTENO 0.5% GTS 10ML,GOTAS,336.18
107295,METICORTELONE 3MG SOL 120ML,SOLUCION,985.53
107295,METICORTELONE 3MG SOL 120ML,SOLUCION,985.53
107296,METICORTELONE INF 1MGM SOL120,SOLUCION,441
107296,METICORTELONE INF 1MGM SOL120,SOLUCION,441
107297,METICORTEN 20 MG TAB 30,TABLETA,76.69
107297,METICORTEN 20 MG TAB 30,CAJA C/30,576.07
107298,METICORTEN 5MG C/30 TAB,TABLETA,61.03
107298,METICORTEN 5MG C/30 TAB,CAJA C/30,458.43
107299,METICORTEN 50 MG TAB 20,TABLETA,198.95
107299,METICORTEN 50 MG TAB 20,CAJA C/20,"1,493.25"
107301,METILDOPA 250 MG TABLETAS 30     GI,TABLETA,3.11
107301,METILDOPA 250 MG TABLETAS 30     GI,CAJA C/30,93.28
107302,METILPREDNISOLONA 40MG I.M/I.T FA 2ML GOB,SOLUCION,152.95
107302,METILPREDNISOLONA 40MG I.M/I.T FA 2ML GOB,SOLUCION,152.95
107308,METOCLOPRAMIDA 10 MG TAB 20,TABLETA,2.87
107308,METOCLOPRAMIDA 10 MG TAB 20,CAJA C/20,57.31
107331,METOPROLOL 100 MG TAB 20,TABLETA,11.08
107331,METOPROLOL 100 MG TAB 20,CAJA C/20,147.68
107345,METRIGEN-FUERTE ORGAYET 1 ML,PIEZA,311.16
107345,METRIGEN-FUERTE ORGAYET 1 ML,PIEZA,311.16
107348,METROGEL GEL TB 30 G,TUBO,355.87
107348,METROGEL GEL TB 30 G,TUBO,355.87
107361,METRONIDAZOL 500 MG TAB 30       GM,TABLETA,2.16
107361,METRONIDAZOL 500 MG TAB 30       GM,CAJA C/30,64.9
107379,MICARDIS 40 MG TAB 14        431,TABLETA,109.87
107379,MICARDIS 40 MG TAB 14        431,CAJA C/14,577.28
107380,MICARDIS 40MG C/28 TAB,TABLETA,87.27
107380,MICARDIS 40MG C/28 TAB,CAJA C/28,917.06
107383,MICARDIS 80MG C/14 TAB,TABLETA,129.16
107383,MICARDIS 80MG C/14 TAB,CAJA C/14,678.63
107384,MICARDIS 80 MG TAB 28        082,TABLETA,104.5
107384,MICARDIS 80 MG TAB 28        082,CAJA C/28,"1,098.09"
107387,MICARDIS PLUS 80/12.5MG C/14 TAB,TABLETA,119.62
107387,MICARDIS PLUS 80/12.5MG C/14 TAB,CAJA C/14,628.46
107389,MICARDIS PLUS80/12.5MG TAB28 023,TABLETA,109.82
107389,MICARDIS PLUS80/12.5MG TAB28 023,CAJA C/28,"1,153.15"
107390,MICCIL 0.5 MG AMP 5X2 ML,AMPOLLETA,101.59
107390,MICCIL 0.5 MG AMP 5X2 ML,CAJA C/5,126.98
107391,MICCIL C/20 COMP ,COMPRIMIDO,21.95
107391,MICCIL C/20 COMP ,CAJA C/20,219.58
107405,MICOSTATIN CRA TOPICA TB 60 G,TUBO,357.06
107405,MICOSTATIN CRA TOPICA TB 60 G,TUBO,357.06
107406,MICOSTATIN GTS 60 ML,GOTAS,518.45
107406,MICOSTATIN GTS 60 ML,GOTAS,518.45
107407,MICOSTATIN SUSP 30 DOSIS 59071,SUSPENSION,62.81
107407,MICOSTATIN SUSP 30 DOSIS 59071,CAJA C/30,471.04
107427,MICROLAX 450/45 MG 4 ENEMAS,PIEZA,104.28
107427,MICROLAX 450/45 MG 4 ENEMAS,CAJA C/4,211.13
107436,MICTASOL 400/100MG CPR8 2X1  272,SOLUCION,501.95
107436,MICTASOL 400/100MG CPR8 2X1  272,SOLUCION,501.95
107448,MIFLONIDE 200 MCG CAPS 30,CAPSULA,50
107448,MIFLONIDE 200 MCG CAPS 30,CAJA C/30,263.56
107459,MINIPRES 1 MG CAPS 30 6900,CAPSULA,27.51
107459,MINIPRES 1 MG CAPS 30 6900,CAJA C/30,206.64
107471,MINITRAN 18MG (5MG/24HRS) PARCH10,PARCHE,135.06
107471,MINITRAN 18MG (5MG/24HRS) PARCH10,CAJA C/10,506.47
107484,MIOLASTAN 25 MG CPR 20,COMPRIMIDO,31.23
107484,MIOLASTAN 25 MG CPR 20,CAJA C/20,156.19
107499,MIRENA 52MG DISP INTRAU 1 PZA,PIEZA,"4,073.71"
107499,MIRENA 52MG DISP INTRAU 1 PZA,PIEZA,"4,073.71"
107516,MOBICOX 15 MG F A 3X1.5 ML,AMPOLLETA,189.79
107516,MOBICOX 15 MG F A 3X1.5 ML,CAJA C/3,284.68
107517,MOBICOX 15 MG TAB 10,TABLETA,173.73
107517,MOBICOX 15 MG TAB 10,CAJA C/10,868.64
107518,MOBICOX 15MG CAJA C/30 TABS (MELOXICAM),TABLETA,99.8
107518,MOBICOX 15MG CAJA C/30 TABS (MELOXICAM),CAJA C/30,"1,122.78"
107519,MOBICOX 7.5 MG TAB 30,TABLETA,98.77
107519,MOBICOX 7.5 MG TAB 30,CAJA C/30,740.8
107520,MOBICOX 7.5MG TAB 7,TABLETA,126.01
107520,MOBICOX 7.5MG TAB 7,CAJA C/7,330.79
107521,MOBICOX 7.5MG TAB14 233000,TABLETA,154.88
107521,MOBICOX 7.5MG TAB14 233000,CAJA C/14,813.72
107530,MODURETIC 50MG/5MG CAJA C/30 TABS (HIDROCLOROTIAZIDA/AMILORIDA),TABLETA,10.33
107530,MODURETIC 50MG/5MG CAJA C/30 TABS (HIDROCLOROTIAZIDA/AMILORIDA),CAJA C/30,206.62
107535,MONOCARAT DEPOT 100MG CAJA C/10 TABS (MONONITRATO DE ISOSORBIDA),TABLETA,104.38
107535,MONOCARAT DEPOT 100MG CAJA C/10 TABS (MONONITRATO DE ISOSORBIDA),CAJA C/10,391.42
107536,MONOCORAT DEPOT 50MG CAJA C/10 TABS (MONONITRATO DE ISOSORBIDA),TABLETA,78.25
107536,MONOCORAT DEPOT 50MG CAJA C/10 TABS (MONONITRATO DE ISOSORBIDA),CAJA C/10,195.62
107550,MOTILIUM 10MG C/30 TAB,TABLETA,53
107550,MOTILIUM 10MG C/30 TAB,CAJA C/30,398.11
107551,MOTILIUM 1MG/1ML SUSP ORAL FCO C/60ML (DOMPERIDONA),FRASCO,339.63
107551,MOTILIUM 1MG/1ML SUSP ORAL FCO C/60ML (DOMPERIDONA),FRASCO,339.63
107554,MOTRIN 400 MG GRAG 20,GRAGEA,40.69
107554,MOTRIN 400 MG GRAG 20,CAJA C/20,203.47
107557,MOTRIN 800 MG GRAG 45,GRAGEA,68.24
107557,MOTRIN 800 MG GRAG 45,CAJA C/45,767.72
107558,MOTRIN SUSP INFANTIL FCO C/120ML (IBUPROFENO),FRASCO,202.31
107558,MOTRIN SUSP INFANTIL FCO C/120ML (IBUPROFENO),FRASCO,202.31
107559,MOTRIN 40MG/1ML SUSP FCO 15ML (IBUPROFENO),MILILITRO,20.58
107559,MOTRIN 40MG/1ML SUSP FCO 15ML (IBUPROFENO),FRASCO C/15,206
107565,MUCOCEF 250 MG SUSP 100 ML,SUSPENSION,484.83
107565,MUCOCEF 250 MG SUSP 100 ML,SUSPENSION,484.83
107566,MUCOCEF 500 MG CAPS 12,CAPSULA,112.02
107566,MUCOCEF 500 MG CAPS 12,CAJA C/12,504.08
107567,MUCOFLUX 040/150G SOL 120ML  280,SOLUCION,260.66
107567,MUCOFLUX 040/150G SOL 120ML  280,SOLUCION,260.66
107568,MUCOLIN 375 MG C/20 CAPS (CARBOCISTEINA),CAPSULA,23.05
107568,MUCOLIN 375 MG C/20 CAPS (CARBOCISTEINA),CAJA C/20,230.58
107569,MUCOLIN PED 50 MG GTS 30 ML,GOTAS,126.89
107569,MUCOLIN PED 50 MG GTS 30 ML,GOTAS,126.89
107571,MUCOSOLVAN 30 MG CPR 20,COMPRIMIDO,44.78
107571,MUCOSOLVAN 30 MG CPR 20,CAJA C/20,223.91
107572,MUCOSOLVAN 300 MG SOL 120ML  222,SOLUCION,273.88
107572,MUCOSOLVAN 300 MG SOL 120ML  222,SOLUCION,273.88
107573,MUCOSOLVAN 750 MG GTS 30 ML,SOLUCION,186.81
107573,MUCOSOLVAN 750 MG GTS 30 ML,SOLUCION,186.81
107574,MUCOSOLVAN AMP 10X2 ML,AMPOLLETA,72.98
107574,MUCOSOLVAN AMP 10X2 ML,CAJA C/10,273.88
107579,MUCOVIBROL 300 MG SOL 120 ML,SOLUCION,132.91
107579,MUCOVIBROL 300 MG SOL 120 ML,SOLUCION,132.91
107580,MUCOVIBROL 7.5 MG GTS 30 ML,GOTAS,147.69
107580,MUCOVIBROL 7.5 MG GTS 30 ML,GOTAS,147.69
107583,MUCOVIBROL-C 7.5/0.05 MG SOL120ML,SOLUCION,169.55
107583,MUCOVIBROL-C 7.5/0.05 MG SOL120ML,SOLUCION,169.55
107584,MUCOVIBROL-C 7.5/0.05MG GTS 20ML,GOTAS,129.07
107584,MUCOVIBROL-C 7.5/0.05MG GTS 20ML,GOTAS,129.07
107612,MYCELVAN 250MG CAJA C/10 TABS (TERBINAFINA),TABLETA,125.95
107612,MYCELVAN 250MG CAJA C/10 TABS (TERBINAFINA),CAJA C/10,472.31
107616,MYCELVAN CRA TBO 30G,TUBO,209.04
107616,MYCELVAN CRA TBO 30G,TUBO,209.04
107624,MYDOCALM-A 50/300 MG CAPS 30,CAPSULA,13.71
107624,MYDOCALM-A 50/300 MG CAPS 30,CAJA C/30,205.6
107650,NAFLURYL-OR 10 MG TAB 20,TABLETA,50
107650,NAFLURYL-OR 10 MG TAB 20,CAJA C/20,368.08
107736,NAROPIN 7.5 MG AMP 5X20 ML,AMPOLLETA,262.07
107736,NAROPIN 7.5 MG AMP 5X20 ML,CAJA C/5,"1,310.36"
107739,NASALUB AD C/NEBULIZADOR SOL 30ML,SPRAY,143.42
107739,NASALUB AD C/NEBULIZADOR SOL 30ML,SPRAY,143.42
107741,NASALUB INF FCO GOTERO 30 ML,FRASCO,149.16
107741,NASALUB INF FCO GOTERO 30 ML,FRASCO,149.16
107765,NATURALAG SOL 15 ML 101671,SOLUCION,222.25
107765,NATURALAG SOL 15 ML 101671,SOLUCION,222.25
107766,NATURALAG UNG TUBO 3.5G ,UNGÜENTO,220.97
107766,NATURALAG UNG TUBO 3.5G ,UNGÜENTO,220.97
107791,NAZIL OFTENO SOL GOTAS OFT FCO C/15ML (NAFAZOLINA),FRASCO,181.49
107791,NAZIL OFTENO SOL GOTAS OFT FCO C/15ML (NAFAZOLINA),FRASCO,181.49
107802,NENE-DENT SOL 20 ML,SOLUCION,200.3
107802,NENE-DENT SOL 20 ML,SOLUCION,200.3
107833,NEO-MELUBRINA 300MG INF SUPS 5,SUPOSITORIO,76.91
107833,NEO-MELUBRINA 300MG INF SUPS 5,CAJA C/5,192.57
107834,NEO-MELUBRINA 500MG CPR10    024,COMPRIMIDO,31.39
107834,NEO-MELUBRINA 500MG CPR10    024,CAJA C/10,156.97
107837,NEO-MELUBRINA GTS 15 ML,GOTAS,213.63
107837,NEO-MELUBRINA GTS 15 ML,GOTAS,213.63
107838,NEO-MELUBRINA INF JBE 100ML  320,JARABE,143.88
107838,NEO-MELUBRINA INF JBE 100ML  320,JARABE,143.88
107840,NEO-MELUFEN INF 100MG SUSP100ML,SUSPENSION,206.58
107840,NEO-MELUFEN INF 100MG SUSP100ML,SUSPENSION,206.58
107849,NEOPANLACTICOS PLUS PVO SOB C/12*,SOBRE,10.55
107849,NEOPANLACTICOS PLUS PVO SOB C/12*,CAJA C/12,10.55
107856,NEOSPORIN DERMICO UNGÜENTO C/30 GR (BACITRACINA/NEOMICINA/POLIMIXINA B),PIEZA,425.1
107856,NEOSPORIN DERMICO UNGÜENTO C/30 GR (BACITRACINA/NEOMICINA/POLIMIXINA B),PIEZA,425.1
107911,NEURALIN SOL INY C/2 AMP,AMPOLLETA,138.03
107911,NEURALIN SOL INY C/2 AMP,CAJA C/2,207.04
107914,NEUROBION TAB 60,TABLETA,21.23
107914,NEUROBION TAB 60,CAJA C/60,318.96
107916,NEUROFLAX 20/4MG FA 3X4ML    406,AMPOLLETA,265
107916,NEUROFLAX 20/4MG FA 3X4ML    406,CAJA C/3,795
